CustomerID,Gender,tenure,MonthlyCharges,TotalCharges,TechSupport_Yes,OnlineBackup_Yes,StreamingTV_Yes,Contract_OneYear,Contract_TwoYear,Payment_Electronic,Payment_CreditCard,InternetService_Fiber,Churn
9823-EALYC,Male,3,113,339,1,1,0,0,1,1,0,1,0
0582-AVCLN,Female,7,80,560,0,1,0,0,1,1,0,1,0
5803-NQJZO,Male,50,46,2300,0,0,1,0,1,0,1,1,0
2565-JSLRY,Female,58,23,1334,1,0,1,1,0,1,0,1,0
2607-DHDAK,Female,33,103,3399,1,1,0,1,0,1,0,0,0
1073-XXCZD,Male,16,63,1008,1,0,1,0,0,1,0,1,1
0743-HRVFF,Female,14,88,1232,1,1,1,0,1,1,0,0,1
4006-HKYHO,Female,61,71,4331,1,1,1,0,1,1,0,0,0
3727-JEZTU,Male,6,112,672,1,0,0,1,0,0,1,1,0
8143-ETQTI,Female,8,95,760,1,0,1,1,0,0,1,0,1
6689-KXGBO,Female,22,101,2222,0,0,1,1,0,1,0,1,1
9667-TKTVZ,Female,46,40,1840,1,1,1,0,0,1,0,0,1
3657-COGMW,Male,26,47,1222,0,1,1,1,0,1,0,0,0
8570-KLJYJ,Male,23,113,2599,1,1,1,1,0,1,0,0,0
7754-IXRMC,Male,36,29,1044,0,1,1,0,1,1,0,1,1
9473-CBZOP,Female,3,56,168,1,1,0,1,0,0,1,1,1
2969-WGHQO,Female,31,95,2945,1,1,0,1,0,0,0,1,0
6615-NGGZJ,Female,39,85,3315,1,0,1,1,0,0,1,0,0
4334-HOWRP,Female,26,25,650,0,1,0,1,0,0,1,0,1
4255-DDUOU,Male,30,74,2220,0,1,1,0,0,0,0,1,0
5863-OOKCL,Female,22,117,2574,0,0,1,0,0,0,0,1,0
1686-STUHN,Female,16,113,1808,1,1,1,1,0,0,0,1,0
1329-VHWNP,Male,49,31,1519,0,0,0,1,0,1,0,1,0
2984-MIIZL,Female,5,77,385,1,1,0,1,0,1,0,0,0
0266-GMEAO,Female,56,118,6608,0,1,0,0,0,0,0,1,0
5590-YRFJT,Male,54,42,2268,1,1,1,0,0,0,1,1,1
5574-NXZIU,Male,8,43,344,1,0,0,0,1,0,0,0,1
0019-GFNTW,Male,61,101,6161,0,0,0,1,0,0,0,0,0
4256-ZWTZI,Female,51,68,3468,0,1,0,0,1,0,1,0,0
8309-PPCED,Male,45,120,5400,1,0,0,1,0,1,0,1,0
4098-NAUKP,Male,55,77,4235,1,0,1,0,0,1,0,1,1
5196-WPYOW,Male,23,49,1127,0,1,1,1,0,0,1,0,0
4608-LCIMN,Female,44,33,1452,1,0,1,0,0,1,0,0,0
1485-YDHMM,Female,14,82,1148,0,0,1,1,0,0,0,0,0
4054-CUMIA,Female,41,47,1927,1,1,1,1,0,1,0,0,1
0603-TPMIB,Male,8,37,296,1,0,0,0,1,0,0,1,1
2525-GVKQU,Female,8,103,824,0,0,1,0,1,1,0,1,1
8161-QYMTT,Male,12,71,852,1,0,1,1,0,1,0,0,0
9581-GVBXT,Male,53,31,1643,1,0,0,0,0,0,1,1,0
5862-BRIXZ,Female,12,25,300,0,0,0,0,0,1,0,1,1
5404-GGUKR,Female,72,46,3312,1,0,0,0,1,1,0,1,1
3308-JSGML,Female,52,66,3432,1,0,0,0,0,0,0,1,1
2126-GSEGL,Female,51,115,5865,0,0,1,0,0,0,0,0,1
3677-TNKIO,Male,55,65,3575,0,0,0,0,1,1,0,1,1
0440-QEXBZ,Female,1,24,24,0,1,1,1,0,1,0,0,1
2434-EEVDB,Female,68,87,5916,0,1,0,1,0,0,1,0,1
6762-QVYJO,Male,31,84,2604,1,1,1,1,0,0,0,0,1
6199-IWKGC,Female,24,54,1296,1,0,1,1,0,0,1,0,0
2675-DHUTR,Female,72,120,8640,0,1,0,0,0,1,0,0,0
8152-VETUR,Female,66,53,3498,0,1,1,0,0,0,1,0,0
9667-EQRXU,Female,54,94,5076,1,1,0,0,0,0,0,0,1
7446-YPODE,Female,36,56,2016,0,0,0,1,0,0,0,1,0
9522-BNTHX,Female,21,35,735,1,0,1,1,0,0,1,1,0
4676-WLUHT,Female,31,57,1767,0,1,0,1,0,0,1,0,0
3329-WDIOK,Female,64,40,2560,1,1,1,0,1,1,0,1,1
7980-MHFLQ,Male,49,71,3479,1,0,0,0,0,0,0,1,1
2873-ZLIWT,Male,2,35,70,1,1,1,1,0,1,0,0,1
3415-TAILE,Male,28,52,1456,1,0,0,1,0,0,1,1,0
0757-WCUUZ,Male,71,55,3905,1,0,0,1,0,1,0,0,1
1629-DQQVB,Male,14,63,882,1,1,0,1,0,1,0,1,0
1915-IOFGU,Female,25,43,1075,0,0,1,0,1,1,0,0,1
3045-XETSH,Female,20,116,2320,0,0,0,1,0,1,0,0,0
0374-AACSZ,Female,49,80,3920,1,0,1,1,0,1,0,1,0
7239-HZZCX,Female,10,83,830,1,0,1,0,0,0,1,1,0
4872-VXRIL,Male,45,54,2430,0,1,0,0,1,0,0,1,1
9140-CZQZZ,Male,31,108,3348,1,0,0,0,0,1,0,1,0
3423-HHXAO,Male,26,58,1508,0,1,1,1,0,1,0,1,0
9938-TKDGL,Male,51,111,5661,1,1,0,1,0,1,0,0,1
0531-ZZJWQ,Male,59,111,6549,0,0,0,0,1,1,0,1,0
6537-QLGEX,Female,44,97,4268,0,0,0,1,0,1,0,0,1
2688-BHGOG,Female,12,104,1248,1,1,1,0,1,0,0,0,0
7683-CBDKJ,Male,52,25,1300,1,0,1,0,0,1,0,0,0
0946-CLJTI,Female,65,82,5330,0,0,0,0,1,0,0,1,0
3160-TYXLT,Male,35,47,1645,1,1,1,0,0,0,0,1,1
1325-USMEC,Male,24,98,2352,1,0,1,1,0,0,0,0,1
0916-QOFDP,Female,60,55,3300,1,0,1,1,0,1,0,1,1
0628-CNQRM,Male,70,73,5110,0,0,1,0,0,0,0,1,1
5606-AMZBO,Male,23,73,1679,1,0,1,1,0,1,0,1,0
6199-IPCAO,Female,67,98,6566,1,1,0,1,0,0,0,0,0
7665-TOALD,Male,60,40,2400,0,0,1,0,1,1,0,1,1
0112-QWPNC,Male,8,84,672,1,0,1,1,0,1,0,0,1
0324-BRPCJ,Female,28,108,3024,1,1,1,0,1,1,0,0,1
2777-PHDEI,Female,30,21,630,0,1,1,0,1,0,1,0,1
5640-CAXOA,Male,27,115,3105,0,0,1,1,0,1,0,1,0
2235-EZAIK,Male,55,62,3410,0,0,0,1,0,1,0,1,1
3847-BAERP,Male,22,41,902,1,1,1,1,0,0,0,0,0
1196-AMORA,Male,30,49,1470,1,1,0,1,0,1,0,1,1
4282-YMKNA,Female,55,55,3025,0,0,1,0,0,0,1,0,0
1453-RZFON,Male,1,97,97,0,0,0,0,0,0,0,1,1
8263-OKETD,Female,1,32,32,1,0,1,1,0,1,0,0,0
0670-KDOMA,Male,68,56,3808,0,0,0,0,1,1,0,1,0
2476-YGEFM,Male,47,24,1128,1,0,1,1,0,0,0,1,0
8687-BAFGU,Male,62,43,2666,1,0,0,0,1,0,1,0,0
0641-EVBOJ,Female,71,77,5467,1,0,0,0,0,1,0,0,0
0829-XXPLX,Male,71,25,1775,0,0,0,1,0,1,0,1,1
9974-JFBHQ,Female,65,53,3445,0,1,1,0,1,1,0,1,1
5356-RHIPP,Male,60,31,1860,0,0,0,0,1,1,0,1,1
6624-JDRDS,Female,15,52,780,0,1,0,1,0,1,0,0,1
0608-JDVEC,Male,24,74,1776,0,0,1,0,0,1,0,1,1
9780-FKVVF,Male,69,80,5520,1,1,0,0,0,0,0,1,1
1919-RTPQD,Female,2,108,216,1,0,1,1,0,0,1,1,1
5214-NLTIT,Male,10,117,1170,1,0,0,1,0,0,1,1,0
3345-PBBFH,Male,17,72,1224,1,0,1,0,1,1,0,1,1
5055-BRMNE,Male,54,31,1674,0,1,1,0,0,0,1,1,0
9189-JWSHV,Male,15,40,600,1,0,0,1,0,0,0,0,0
2190-PHBHR,Female,6,42,252,0,1,1,1,0,0,1,0,0
2650-GYRYL,Female,62,116,7192,1,0,1,0,0,0,1,0,1
0746-JTRFU,Male,68,26,1768,0,1,1,0,1,0,0,0,0
5208-FVQKB,Male,60,104,6240,0,1,0,1,0,1,0,0,1
7184-LRUUR,Female,22,77,1694,1,0,1,0,0,1,0,0,0
6627-CFOSN,Female,60,74,4440,0,1,1,0,0,1,0,1,1
3982-JGSFD,Male,67,51,3417,1,1,0,0,0,1,0,1,1
1574-DYCWE,Male,9,68,612,1,1,0,0,0,1,0,1,1
7247-XOZPB,Female,38,60,2280,0,0,1,1,0,1,0,0,0
2466-FCCPT,Male,36,120,4320,1,1,0,1,0,1,0,1,1
6211-WWLTF,Male,21,95,1995,1,0,0,0,0,1,0,1,0
4826-TZEVA,Male,8,96,768,1,1,0,1,0,0,1,1,0
6016-NXBNJ,Male,52,87,4524,0,0,1,1,0,0,0,1,0
9138-EFSMO,Male,33,117,3861,1,0,0,1,0,0,1,0,0
0576-WNXXC,Male,41,26,1066,0,1,0,0,1,0,1,0,0
4632-XJMEX,Male,38,98,3724,0,1,0,0,0,0,1,0,0
8910-LEDAG,Female,14,111,1554,1,1,1,0,1,1,0,1,0
3452-GWUIN,Female,70,74,5180,0,1,0,1,0,0,0,1,1
2716-GFZOR,Female,8,90,720,1,0,1,0,1,1,0,0,0
3724-UCSHY,Female,9,80,720,0,0,0,0,1,0,1,1,0
8626-XHBIE,Female,8,46,368,0,1,1,1,0,0,0,1,0
4628-CTTLA,Female,19,119,2261,0,0,0,0,0,0,0,0,0
3192-LNKRK,Female,67,83,5561,1,0,1,1,0,1,0,1,0
4439-YRNVD,Male,41,105,4305,0,1,1,0,1,0,0,0,0
2876-VBBBL,Male,33,117,3861,0,0,1,1,0,1,0,0,1
6834-NXDCA,Male,66,63,4158,1,0,0,1,0,0,0,1,0
2208-UGTGR,Female,13,60,780,1,0,0,0,1,0,1,0,0
3005-TYFRD,Male,28,30,840,0,0,1,1,0,1,0,1,1
8670-MEFCP,Male,67,33,2211,1,1,1,1,0,0,0,1,0
3079-BCHLN,Female,25,119,2975,0,0,0,0,1,1,0,0,0
7777-UNYHB,Male,19,106,2014,0,0,0,1,0,0,0,0,0
5597-GLBUC,Male,38,41,1558,0,1,0,0,1,0,0,1,0
7278-CKDNC,Female,47,84,3948,0,1,1,1,0,1,0,1,1
2748-MYRVK,Male,54,54,2916,1,1,1,0,1,0,0,1,0
8450-UYIBU,Male,37,38,1406,1,0,1,1,0,0,1,1,0
2969-VAPYH,Male,27,43,1161,1,1,0,1,0,0,0,0,0
4822-YCXMX,Female,55,60,3300,0,0,0,0,0,0,0,0,1
7181-OQCUT,Male,67,94,6298,0,1,0,0,0,1,0,1,1
8474-UMLNT,Female,20,44,880,0,0,1,1,0,0,1,1,1
9821-POOTN,Male,34,91,3094,0,1,0,0,1,1,0,1,0
3836-FZSDJ,Female,26,63,1638,0,1,1,1,0,1,0,0,0
9142-XMYJH,Female,37,72,2664,0,1,1,0,0,1,0,0,0
6559-ILWKJ,Female,44,116,5104,0,1,0,0,1,0,1,1,0
0187-QSXOE,Male,24,43,1032,1,0,0,0,0,0,0,0,0
7733-UDMTP,Male,37,63,2331,0,1,0,0,1,1,0,1,0
2649-HWLYB,Male,36,23,828,1,1,1,1,0,0,0,1,0
5214-CHIWJ,Male,44,22,968,1,1,1,0,1,0,1,0,0
4229-CZMLL,Male,42,62,2604,0,1,1,0,0,1,0,1,0
6904-JLBGY,Female,55,110,6050,0,1,0,1,0,1,0,1,0
2465-BLLEU,Male,61,28,1708,0,0,1,1,0,1,0,0,1
1685-VAYJF,Male,14,74,1036,0,1,1,1,0,1,0,0,1
8874-EJNSR,Male,71,60,4260,1,0,0,1,0,0,0,0,1
6917-YACBP,Male,63,82,5166,0,0,1,1,0,0,1,0,0
5049-MUBWG,Female,45,57,2565,0,1,0,1,0,1,0,0,1
4223-WOZCM,Male,65,72,4680,1,1,1,1,0,0,1,0,1
0769-MURVM,Male,19,47,893,1,1,0,1,0,1,0,0,1
9253-VIFJQ,Female,70,43,3010,0,1,1,0,0,1,0,0,1
7030-FZTFM,Male,18,72,1296,1,0,0,1,0,0,1,1,1
9741-YLNTD,Female,69,59,4071,1,1,0,0,1,0,1,1,0
5917-RYRMG,Female,7,97,679,0,0,0,1,0,0,1,0,0
5120-ZBLAI,Female,69,44,3036,0,0,1,0,1,0,0,1,1
1194-BHJYC,Female,60,30,1800,1,1,0,1,0,0,0,1,1
3663-MITLP,Female,42,52,2184,0,1,1,1,0,0,1,1,1
0906-QVPMS,Male,65,71,4615,0,0,0,1,0,1,0,0,1
9025-ZRPVR,Male,23,27,621,1,1,1,0,1,0,0,1,0
1905-OEILC,Female,45,26,1170,1,1,0,0,0,0,1,0,1
7858-GTZSP,Female,52,31,1612,1,1,1,0,0,1,0,0,1
3285-UCQVC,Female,37,112,4144,0,1,0,0,1,1,0,0,0
6248-BSHKG,Female,45,60,2700,0,1,0,0,1,1,0,0,1
4685-TFLLS,Male,27,113,3051,1,1,1,1,0,1,0,0,1
3470-BTGQO,Female,69,113,7797,1,1,0,1,0,0,1,1,0
1209-VFFOC,Female,34,29,986,0,0,0,1,0,1,0,1,1
8224-DWCKX,Male,54,40,2160,1,1,1,0,0,1,0,0,0
5482-PLVPE,Male,18,50,900,1,1,1,0,0,0,1,0,0
4553-DVPZG,Male,5,70,350,1,1,1,1,0,1,0,0,1
4902-OHLSK,Female,56,27,1512,0,0,0,0,1,1,0,0,1
6917-IAYHD,Female,57,37,2109,1,1,0,1,0,0,1,0,1
0495-ZBNGW,Male,50,77,3850,1,0,1,1,0,0,1,1,0
8620-RJPZN,Male,72,104,7488,0,0,0,1,0,1,0,1,0
7572-KPVKK,Female,13,20,260,0,0,0,1,0,1,0,1,1
2642-MAWLJ,Female,26,62,1612,1,0,1,1,0,0,1,0,0
2357-COQEK,Male,45,115,5175,1,0,0,0,1,0,0,1,0
7103-ZGVNT,Male,32,62,1984,0,0,0,1,0,0,0,1,1
3737-GCSPV,Male,49,73,3577,0,1,0,0,1,0,1,1,1
2027-WKXMW,Male,64,100,6400,1,1,1,0,1,1,0,0,1
7137-NAXML,Female,42,100,4200,1,0,0,1,0,1,0,1,0
2428-ZMCTB,Male,4,113,452,1,1,0,1,0,1,0,1,0
2961-VNFKL,Female,20,87,1740,1,1,0,0,0,1,0,1,1
1768-HNVGJ,Male,64,72,4608,1,0,1,0,1,1,0,0,0
6963-KQYQB,Male,25,89,2225,1,0,1,0,0,0,0,1,0
5934-RMPOV,Female,68,39,2652,0,0,0,0,1,0,0,1,1
1207-BLKSA,Female,12,115,1380,0,1,0,0,0,0,1,0,0
4088-YLDSU,Male,10,105,1050,1,0,0,0,1,1,0,0,0
8316-BBQAY,Female,57,25,1425,0,1,1,0,1,0,0,0,0
1166-PQLGG,Male,29,20,580,0,1,1,1,0,0,0,0,0
3146-JTQHR,Female,3,61,183,1,0,0,0,1,1,0,1,0
4291-YZODP,Male,59,32,1888,0,1,0,0,0,1,0,1,0
4395-PZMSN,Male,6,81,486,0,0,1,0,1,0,0,0,1
6427-FEFIG,Female,21,95,1995,1,1,1,0,0,1,0,0,1
0017-IUDMW,Male,21,88,1848,1,1,0,1,0,0,1,0,1
8706-HRADD,Female,20,114,2280,0,1,1,1,0,1,0,0,0
9955-QOPOY,Female,2,107,214,0,0,1,0,1,1,0,1,0
4385-ZKVNW,Female,19,51,969,1,1,0,0,1,1,0,0,1
5446-DKWYW,Female,46,23,1058,1,1,1,1,0,0,1,1,0
2034-CGRHZ,Male,25,55,1375,0,0,0,1,0,1,0,1,0
5797-APWZC,Female,18,72,1296,0,0,0,1,0,0,0,0,1
3683-QKIUE,Male,15,118,1770,1,1,0,1,0,0,0,0,1
4228-ZGYUW,Male,33,56,1848,1,1,0,0,0,0,0,1,0
9031-ZVQPT,Female,47,106,4982,0,1,1,1,0,1,0,0,1
2990-IAJSV,Female,24,62,1488,0,0,1,0,1,1,0,1,1
8107-KNCIM,Female,45,77,3465,1,1,1,0,1,0,1,0,0
9027-YFHQJ,Female,20,107,2140,1,1,0,0,0,0,1,1,0
5176-LDKUH,Female,13,110,1430,0,1,1,1,0,1,0,1,1
4644-OBGFZ,Male,30,63,1890,1,0,1,0,1,0,0,0,1
7926-IJOOU,Female,19,47,893,0,1,1,0,1,1,0,1,1
6480-YAGIY,Female,51,95,4845,0,0,0,0,0,1,0,1,1
4029-HPFVY,Female,6,87,522,1,1,1,0,0,1,0,0,1
7602-DBTOU,Female,68,74,5032,1,0,0,0,1,0,1,0,1
5345-BMKWB,Female,26,82,2132,0,0,1,1,0,1,0,0,0
3519-ZKXGG,Male,3,109,327,0,1,0,1,0,0,1,0,0
5457-COLHT,Female,13,114,1482,0,0,1,0,1,1,0,1,0
6416-TVAIH,Female,72,86,6192,0,1,0,1,0,1,0,0,1
5451-YHYPW,Male,16,40,640,0,1,1,0,0,1,0,0,1
5108-ADXWO,Female,28,100,2800,0,1,1,1,0,1,0,1,1
7998-WNZEM,Female,57,37,2109,1,0,1,1,0,0,0,1,1
3066-RRJIO,Female,72,43,3096,1,0,0,1,0,1,0,0,0
4664-NJCMS,Male,15,47,705,1,1,1,1,0,1,0,1,1
0307-BCOPK,Male,62,63,3906,0,0,1,0,0,1,0,0,1
7629-WFGLW,Male,10,22,220,1,0,0,0,1,1,0,1,0
2542-HYGIQ,Male,52,49,2548,0,1,0,1,0,1,0,1,1
6715-OFDBP,Male,44,111,4884,0,0,1,0,0,1,0,1,1
5016-LIPDW,Male,10,32,320,1,1,1,1,0,0,0,1,0
6481-LXPWL,Male,44,40,1760,1,0,1,1,0,0,0,0,1
1567-DSCIC,Female,71,39,2769,1,0,0,1,0,1,0,1,0
2150-UWTFY,Female,4,103,412,0,0,1,0,0,1,0,0,0
6124-ACRHJ,Male,17,80,1360,1,1,0,0,1,1,0,0,1
9362-MWODR,Male,16,31,496,0,1,0,0,0,0,0,1,1
9975-GPKZU,Female,49,76,3724,1,0,1,1,0,1,0,1,1
9625-RZFUK,Male,25,53,1325,0,1,1,1,0,1,0,0,0
5153-LXKDT,Male,19,120,2280,1,1,1,0,0,0,1,0,0
5161-UBZXI,Female,24,107,2568,0,1,0,1,0,0,0,1,0
1020-JPQOW,Female,21,105,2205,1,1,1,1,0,0,0,1,1
7919-ZODZZ,Female,55,116,6380,0,0,0,0,0,0,0,0,1
0565-JUPYD,Female,48,21,1008,1,0,1,0,1,0,1,0,1
6867-ACCZI,Female,72,87,6264,1,0,1,0,1,1,0,0,1
5939-XAIXZ,Female,68,93,6324,1,1,0,0,1,0,1,0,1
9054-FOWNV,Male,8,111,888,1,0,1,0,0,1,0,0,1
2683-BPJSO,Female,3,76,228,0,1,0,0,1,0,1,1,1
2157-MXBJS,Male,26,114,2964,0,1,1,1,0,1,0,1,1
8207-VVMYB,Female,34,38,1292,1,1,1,0,1,0,0,1,1
9732-EQMWY,Female,42,63,2646,1,0,1,1,0,0,1,0,0
9360-AHGNL,Female,11,21,231,1,0,0,0,0,0,1,0,0
1087-UDSIH,Male,45,53,2385,0,1,1,1,0,0,1,0,1
5269-NRGDP,Female,15,82,1230,0,0,0,0,1,1,0,1,1
6195-MELTI,Female,63,111,6993,1,1,0,1,0,0,1,0,1
5485-WUYWF,Male,7,28,196,1,1,0,0,1,1,0,0,0
2121-JAFOM,Female,10,95,950,1,0,1,1,0,1,0,0,1
8818-DOPVL,Male,48,36,1728,0,0,0,1,0,0,1,1,0
2632-UCGVD,Female,15,75,1125,1,0,1,0,1,0,1,1,1
5445-PZWGX,Female,63,75,4725,1,1,0,0,1,0,0,0,1
1227-UDMZR,Male,62,76,4712,1,1,1,0,0,0,1,1,0
5198-HQAEN,Female,62,114,7068,1,0,0,0,1,0,0,0,1
9170-CCKOU,Male,54,80,4320,1,1,0,1,0,1,0,1,0
2167-FQSTQ,Male,47,57,2679,1,1,1,0,1,0,1,1,0
2819-GWENI,Male,2,45,90,0,0,0,1,0,1,0,1,1
1043-YCUTE,Female,7,31,217,1,0,0,0,0,0,0,1,1
3814-MLAXC,Male,53,95,5035,1,1,0,0,0,0,1,0,1
3572-UUHRS,Male,10,96,960,1,1,0,0,0,0,1,0,1
2692-PFYTJ,Male,61,26,1586,1,1,0,1,0,0,1,1,0
1226-UDFZR,Female,14,41,574,0,1,1,1,0,1,0,1,1
5955-EPOAZ,Female,39,102,3978,0,0,1,1,0,0,1,0,1
6821-JPCDC,Male,17,83,1411,1,0,0,0,0,0,1,0,0
8815-LMFLX,Female,55,42,2310,1,0,1,1,0,0,1,1,1
9135-HSWOC,Female,30,98,2940,0,0,1,0,1,1,0,0,0
8582-KRHPJ,Male,40,62,2480,1,1,1,1,0,0,0,1,0
5811-IWXYM,Female,48,101,4848,1,0,1,0,1,1,0,1,0
7044-YAACC,Male,1,69,69,0,1,1,1,0,1,0,0,0
8189-XRIKE,Male,7,92,644,1,0,1,1,0,0,1,0,0
1506-YJTYT,Male,25,40,1000,1,0,1,0,0,0,1,1,0
4123-DVHPH,Female,27,99,2673,0,1,1,1,0,0,0,1,0
6425-YQLLO,Female,20,118,2360,0,1,1,1,0,1,0,1,1
5442-UTCVD,Male,72,118,8496,0,0,0,1,0,1,0,1,0
2228-BZDEE,Male,58,69,4002,0,0,0,0,1,0,1,1,1
7734-DBOAI,Male,35,80,2800,0,1,1,0,0,1,0,1,0
2789-CZANW,Female,61,93,5673,0,1,0,0,0,0,0,0,0
2091-RFFBA,Female,13,21,273,1,1,1,0,0,1,0,1,1
2114-MGINA,Male,65,51,3315,1,0,1,1,0,0,1,0,1
7596-LDUXP,Male,68,45,3060,0,1,1,0,1,1,0,0,0
3740-RLMVT,Male,7,118,826,0,0,0,1,0,1,0,1,1
4489-SNOJF,Female,28,53,1484,0,1,1,0,1,1,0,1,0
2192-OZITF,Female,1,30,30,0,1,0,0,0,0,1,1,0
5651-CPDND,Female,12,67,804,0,0,0,1,0,1,0,1,1
2186-QZEYA,Female,54,115,6210,0,1,0,0,1,1,0,1,1
1131-ALZWV,Male,20,64,1280,1,1,0,1,0,1,0,1,0
7729-XBTWX,Male,67,76,5092,1,0,1,1,0,0,0,1,0
9134-WYRVP,Female,26,31,806,0,0,1,0,1,0,0,1,1
3284-SVCRO,Male,46,118,5428,0,0,1,1,0,0,1,0,1
9732-OUYRN,Male,29,63,1827,1,1,1,0,0,1,0,1,1
0559-CKHUS,Female,35,88,3080,1,1,1,1,0,1,0,1,0
2931-SVLTV,Male,27,75,2025,1,0,1,0,1,0,1,1,1
6899-PPEEA,Male,42,61,2562,1,1,0,0,0,1,0,1,1
7504-UWHNB,Male,59,47,2773,0,0,0,0,1,0,0,1,0
2582-FFFZR,Female,69,113,7797,1,0,1,1,0,0,0,0,0
8908-NMQTX,Female,42,44,1848,0,1,1,0,0,1,0,0,1
2187-LZGPL,Male,36,63,2268,1,1,1,0,1,1,0,0,0
1431-AIDJQ,Male,54,48,2592,0,1,0,0,1,1,0,0,0
6288-LBEAR,Male,24,22,528,1,0,1,0,1,1,0,0,0
4597-NUCQV,Male,1,50,50,1,1,0,0,1,0,0,0,1
9019-QVLZD,Male,55,57,3135,1,1,1,0,0,0,0,0,0
8413-YNHNV,Female,10,75,750,1,0,1,0,1,0,1,0,1
5808-TOTXO,Female,15,30,450,0,0,1,1,0,1,0,1,0
4369-NYSCF,Male,49,59,2891,1,1,0,0,0,0,1,1,0
6333-YDVLT,Male,58,67,3886,1,0,0,1,0,1,0,1,0
5324-KTGCG,Male,34,90,3060,0,0,0,0,0,0,0,1,0
5599-HVLTW,Female,23,84,1932,1,1,1,0,0,0,0,1,0
7394-LWLYN,Male,58,107,6206,1,0,0,1,0,1,0,1,0
3707-LRWZD,Female,6,66,396,0,0,1,1,0,0,0,1,1
6873-UDNLD,Male,20,55,1100,0,0,1,1,0,0,0,0,1
2700-LUEVA,Male,47,112,5264,1,1,0,1,0,1,0,0,0
1455-ESIQH,Male,61,110,6710,1,0,0,1,0,1,0,0,1
0958-YHXGP,Male,23,61,1403,0,0,1,1,0,0,1,1,1
1101-SSWAG,Female,17,23,391,0,0,0,1,0,1,0,1,0
2979-SXESE,Male,71,37,2627,0,1,1,1,0,0,1,0,0
4013-TLDHQ,Male,33,21,693,0,0,1,1,0,0,1,1,1
5743-KHMNA,Female,52,58,3016,0,1,0,1,0,1,0,0,1
4194-FJARJ,Female,37,118,4366,1,1,0,1,0,1,0,1,0
5325-UWTWJ,Female,43,30,1290,0,1,1,0,0,0,1,1,0
3969-GYXEL,Female,34,81,2754,0,0,1,0,1,1,0,1,0
9208-OLGAQ,Female,72,92,6624,1,0,1,1,0,0,0,0,1
3244-CQPHU,Female,45,69,3105,0,1,0,1,0,0,1,0,0
2674-MLXMN,Male,27,52,1404,0,0,0,1,0,0,0,0,1
9708-HPXWZ,Male,34,26,884,1,0,0,0,1,1,0,1,0
6992-TKNYO,Male,47,51,2397,1,0,0,0,0,1,0,1,0
4468-YDOVK,Female,40,71,2840,0,1,1,0,0,0,1,0,0
3754-DXMRT,Female,62,117,7254,0,1,1,0,1,0,0,0,0
5792-JALQC,Male,1,87,87,0,0,1,0,0,1,0,1,0
7130-VTEWQ,Female,49,71,3479,0,0,0,0,0,1,0,0,1
2200-DSAAL,Male,16,53,848,0,0,0,1,0,1,0,0,0
4302-ZYFEL,Male,8,82,656,1,1,1,0,0,0,1,0,1
9351-LZYGF,Female,49,78,3822,0,1,1,1,0,1,0,0,1
4366-CTOUZ,Female,10,98,980,0,1,1,1,0,0,0,1,0
6121-VZNQB,Male,29,34,986,0,1,0,1,0,0,1,0,1
7903-CMPEY,Female,27,88,2376,0,0,0,0,1,0,1,1,1
1518-OMDIK,Female,72,77,5544,0,1,0,1,0,1,0,1,0
6671-NGWON,Male,14,108,1512,0,1,1,0,1,0,1,1,0
0595-ITUDF,Male,41,21,861,0,1,1,1,0,0,0,0,0
6996-KNSML,Female,38,22,836,1,0,1,1,0,1,0,1,0
1955-IBMMB,Male,41,31,1271,1,0,1,1,0,0,0,0,0
0096-BXERS,Female,39,67,2613,1,1,1,0,1,1,0,0,1
3806-YAZOV,Male,34,53,1802,0,0,0,0,1,0,0,1,1
7998-ZLXWN,Female,37,102,3774,1,1,1,0,0,0,0,1,1
6253-WRFHY,Female,40,59,2360,0,0,1,1,0,0,1,0,0
9133-AYJZG,Female,70,89,6230,0,1,0,0,0,0,0,1,1
2675-OTVVJ,Female,69,45,3105,1,1,0,0,1,1,0,1,0
8680-CGLTP,Female,40,118,4720,1,1,0,1,0,0,1,0,0
8430-TWCBX,Female,14,27,378,0,1,0,0,1,1,0,0,1
5018-GWURO,Female,9,95,855,0,0,1,1,0,0,1,1,0
6741-QRLUP,Male,24,96,2304,0,0,1,0,1,1,0,1,0
4737-HOBAX,Male,11,57,627,1,1,0,1,0,1,0,0,1
0537-QYZZN,Female,23,25,575,1,0,1,0,0,0,1,0,1
3340-QBBFM,Female,44,29,1276,1,0,1,1,0,1,0,1,1
1704-NRWYE,Female,58,27,1566,0,1,0,0,1,0,0,1,0
2592-SEIFQ,Male,6,67,402,0,1,0,1,0,0,0,0,1
8200-KLNYW,Male,16,30,480,0,1,1,0,0,1,0,0,0
3372-CDXFJ,Male,40,92,3680,1,1,0,0,0,0,0,0,0
4781-ZXYGU,Male,62,115,7130,1,0,1,1,0,1,0,1,0
7632-YUTXB,Female,65,106,6890,1,1,0,0,1,0,0,1,1
2718-YSKCS,Male,71,50,3550,0,1,0,0,0,1,0,0,0
9896-UYMIE,Male,36,104,3744,1,1,0,0,1,1,0,1,0
0853-NWIFK,Male,39,67,2613,0,0,0,1,0,0,1,0,1
8212-CRQXP,Female,28,104,2912,1,1,0,1,0,1,0,1,0
6980-CDGFC,Female,44,95,4180,0,0,0,1,0,0,0,0,1
